"Index","Line Number","Text"
"1.3.2.10.2","2","way, was losing your identification with   these possibilities"
"1.3.2.10.2","3","by letting you get the mistaken impression   that an individual"
"1.3.2.10.2","4","couldn't harness these techniques usefully   unless he first"
"1.3.2.10.2","5","learned a lot of very sophisticated new   language, logic and"
"1.3.2.10.2","6","math. It is true that the more of the   sophisticated tricks you"
"1.3.2.10.2","7","learn, the more computer power you   can harness and the more"
"1.3.2.10.2","8","powerful you become--but very   significant and personally"
"1.3.2.10.2","9","thrilling practical problem-solving   capabilities have been"
"1.3.2.10.2","10","developed by quite a few subjects who   were given only fifteen"
"1.3.2.10.2","11","hours of training at one of these   stations. The training,"
"1.3.2.10.2","12","incidentally, was all provided by the   computer without the"
"1.3.2.10.2","13","presence of a human instructor. And the   people were of such"
"1.3.2.10.2","14","diverse fields as sociology, biology,   engineering management,"
"1.3.2.10.2","15","applied mathematics, and law. These   were all relatively high-"
"1.3.2.10.2","16","level people, and they were   completely and unreservedly"
"1.3.2.10.2","17","unanimous in their faith that   their increased capability would"
"1.3.2.10.2","18","easily justify the capital   and operating outlay that we"
"1.3.2.10.2","19","predicted for work stations of   this sort in five years, if the"
"1.3.2.10.2","20","computer industry really were   to take this type of potential"
"1.3.2.10.2","21","market seriously."
"1.3.2.10.3","1","&quot;What these people became capable of   was somewhat less"
"1.3.2.10.3","2","than the range of capabilities that we have   discussed so far--"
"1.3.2.10.3","3","but they would find it very natural to   develop further"
"1.3.2.10.3","4","techniques on their own, and new teaching   programs could be"
"1.3.2.10.3","5","provided them so that they could continue   learning the"
"1.3.2.10.3","6","improved techniques turned out by a research   group such as"
"1.3.2.10.3","7","ours here."
"1.3.2.10.4","1","&quot;But let me give you a brief view of   some of the more"
"1.3.2.10.4","2","advanced concepts and techniques that have   evolved here,"
"1.3.2.10.4","3","compatible with, but beyond, what I have so far   shown you. And"
"1.3.2.10.4","4","<i>evolved</i> is a good word to use here,   because our"
"1.3.2.10.4","5","appreciation for the potential worth of   possibilities to be"
"1.3.2.10.4","6","developed had to evolve too, and only came   with the experience"
"1.3.2.10.4","7","and perspective gained in our earlier   work."
"1.3.2.10.5","1","&quot;For instance, we initially felt   that defining categories"
"1.3.2.10.5","2","and relationships, and making a plan   for action, were things"
"1.3.2.10.5","3","to be done as quickly as possible so   that we could get on with"
"1.3.2.10.5","4","the work. But, as our means   developed for dealing with"
"1.3.2.10.5","5","definitions and plans more   precisely, easily, and flexibly, we"
"1.3.2.10.5","6","began to realize that they   in reality might be the most"
"1.3.2.10.5","7","significant part of that   work. With our immenseiy increased"
"1.3.2.10.5","8","capability for complex   bookkeeping relative to our interlaced"
"1.3.2.10.5","9","hierarchies of   objectives, plans, and arguments, we found that"
"1.3.2.10.5","10","defining a new   cate gory, searching for members or instances"
"1.3.2.10.5","11","of it, or   applying its selection criteria were becoming ever"
"1.3.2.10.5","12","conscious   and specific tasks."
"1.3.2.10.6","1","&quot;For instance, we began to find it   more and more useful"
"1.3.2.10.6","2","to distinguish different categories or   types of process,"
"1.3.2.10.6","3","different types of arguments, different   types of"
"1.3.2.10.6","4","relationships, and different types of descriptions.   For a"
"1.3.2.10.6","5","specific example, Ranganathan<a"
"1.3.2.10.6","6","href=&quot;#Notes-3-1&quot;>1</a> once cited five specific"
"1.3.2.10.6","7","relationships that could obtain between two terms, where one"
"1.3.2.10.6","8","modifies the other. He called these <i>phase</i> relations,"
"1.3.2.10.6","9","and named how one term could relate to the other as either"
"1.3.2.10.6","10","biasing it, being a tool used to study it, being an aspect of"
"1.3.2.10.6","11","it, being in comparison with it, or influencing it. Vickery"
"1.3.2.10.6","12","gave more examples, saying one could also have an effect on"
"1.3.2.10.6","13","the other, be a cause of it, be a use for it, be a substitute"
"1.3.2.10.6","14","for it, a source for it, an implication of it, be an"
"1.3.2.10.6","15","explanation of it, or be a representation of it. There are"
"1.3.2.10.6","16","even more categories mentioned in the literature."
"1.3.2.10.7","1","&quot;It was easy to form tags and links,   and we experimented"
"1.3.2.10.7","2","with the gains to be made by consciously   specifying and"
"1.3.2.10.7","3","indicating categories. It turned out to be a   very invigorating"
"1.3.2.10.7","4","innovation, and we began to take more pains   with our"
"1.3.2.10.7","5","structuring. It took longer to set up links and   nodes in our"
"1.3.2.10.7","6","structures, to be sure, but we found on the one   hand that the"
"1.3.2.10.7","7","structures became much cleaner and required   fewer members, and"
"1.3.2.10.7","8","on the other hand that we could get   considerably more"
"1.3.2.10.7","9","sophisticated help from the computer in   doing significant"
"1.3.2.10.7","10","chores for us."
"1.3.2.10.8","1","&quot;We began to work up processes that   would help us"
"1.3.2.10.8","2","establish categories, give them good   definitions, check their"
"1.3.2.10.8","3","relationship with other established   categories, decide whether"
"1.3.2.10.8","4","something fit a given category or   not, search for all possible"
"1.3.2.10.8","5","members of it within a given   substructure, and so forth.  The"
"1.3.2.10.8","6","very fact of using this   careful classifi cation within our"
"1.3.2.10.8","7","structures allowed us to   get more powerful help from the"
"1.3.2.10.8","8","computer in these   classification processes. I should mention"
"1.3.2.10.8","9","that the   relationships among the terms in a sentence--the"
"1.3.2.10.8","10","syntax if you   wish--had been given further specification tags"
"1.3.2.10.8","11","than those I   showed you earlier, to remove ambiguities that"
"1.3.2.10.8","12","hindered the   computer from going back to a statement and"
"1.3.2.10.8","13","resolving the   syntactical structure. Also, ambiguities in the"
"1.3.2.10.8","14","meaning of the   terms began to limit us, and we developed"
"1.3.2.10.8","15","methods for removing   a good deal of this semantic ambiguity."
"1.3.2.10.8","16","This slowed us down,   as I've mentioned, but not as much as"
"1.3.2.10.8","17","you'd think."
"1.3.2.10.9","1","&quot;Let me demonstrate one of the   advanced processes which"
"1.3.2.10.9","2","has evolved.  It is heavily dependent   upon the very care in"
"1.3.2.10.9","3","building structures that it so nicely   facilitates, and also"
"1.3.2.10.9","4","upon several other developments. One of   these other"
"1.3.2.10.9","5","developments stems from the concepts and   techniques of the"
"1.3.2.10.9","6","semantic differential, as first introduced   by Osgood, Suci,"
"1.3.2.10.9","7","and Tannenbaum <a href=&quot;#Notes-3-2&quot;>2</a> back in"
"1.3.2.10.9","8","1957, and from some subsequent work by Mayer and Bagley <a"
"1.3.2.10.9","9","href=&quot;#Notes-3-3&quot;>3</a> on what they called semantic"
"1.3.2.10.9","10","models. These offered useful possibilities for establishing"
"1.3.2.10.9","11","quite precisely what meaning a concept has to an individual,"
"1.3.2.10.9","12","relative to his general conceptual framework, and for"
"1.3.2.10.9","13","representing this meaning in a specific way that was amenable"
"1.3.2.10.9","14","to computer manipulation."
"1.3.2.10.10","1","&quot;The other development upon which   this process to be"
"1.3.2.10.10","2","exhibited is based, was stimulated by our   realizing that"
"1.3.2.10.10","3","flexible cooperation with the computer was   calling for lots of"
"1.3.2.10.10","4","little interactions. Our working   repertoire of small-task"
"1.3.2.10.10","5","requests for computer service was   getting quite large, and it"
"1.3.2.10.10","6","was proving to be extremely   valuable to use them and to be"
"1.3.2.10.10","7","able to remember automatically   their procedures and"
"1.3.2.10.10","8","designation codes. One of our research   psychologists had"
"1.3.2.10.10","9","worked on human-memory phenomena before he   came with us, and"
"1.3.2.10.10","10","had interested himself in mnemonic aids of   all sorts. He has"
"1.3.2.10.10","11","developed some useful techniques for us to   use in connection"
"1.3.2.10.10","12","with this, and other problems. Now let me   demonstrate this"
"1.3.2.10.10","13","example of an advanced process for helping   work with"
"1.3.2.10.10","14","categories."
"1.3.2.10.11","1","&quot;Suppose that I want to establish a   new category. Let's"
"1.3.2.10.11","2","say that I have developed its description   in what you and I"
"1.3.2.10.11","3","have been calling an argument structure. I   want to give it a"
"1.3.2.10.11","4","name--a short and meaningful one--and I want   a good"
"1.3.2.10.11","5","definition. In fact, I want a definition that the   computer can"
"1.3.2.10.11","6","later work with. Look, I'll dig up a description   that is"
"1.3.2.10.11","7","awaiting such a definition, and you can watch what"
"1.3.2.10.11","8","happens.&quot; So saying, Joe drummed on his keysets for a"
"1.3.2.10.11","9","moment,   with one interruption when the computer flashed"
"1.3.2.10.11","10","something on   the screen that was apparently a question about"
"1.3.2.10.11","11","what he was   asking the computer to find for him. He finally"
